t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,pitch_deg,roll_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
4.119,21,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.48085412925409,False,1.21659255027771,-2.2215349674224854,-1.628619909286499,-0.02614513225853443,-0.0507623627781868,0.040567245334386826,-146.99,0.35,-0.34,False,,,"{""telemetry"": 0.7, ""graph"": 96.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
4.329,22,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.48908422267506,False,1.211702823638916,-2.2303476333618164,-1.621376395225525,-0.021597903221845627,-0.03642713651061058,0.03306061401963234,-153.04,0.28,-0.24,False,,,"{""telemetry"": 0.7, ""graph"": 105.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
4.553,23,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.4956646683463,False,1.2073982954025269,-2.2372682094573975,-1.6148197650909424,-0.01626674458384514,-0.024993369355797768,0.0256942305713892,-159.32,0.2,-0.18,False,,,"{""telemetry"": 0.8, ""graph"": 129.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
4.733,24,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.50096633021266,False,1.2048075199127197,-2.241140604019165,-1.6108050346374512,-0.012628820724785328,-0.01834110915660858,0.02163233608007431,-164.45,0.15,-0.15,False,,,"{""telemetry"": 0.7, ""graph"": 109.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
4.963,25,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.505249505052426,False,1.2023929357528687,-2.244551181793213,-1.6065027713775635,-0.009010610170662403,-0.012376866303384304,0.017388004809617996,-170.73,0.1,-0.11,False,,,"{""telemetry"": 0.9, ""graph"": 138.7}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
5.146,26,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.508806581314204,False,1.2009810209274292,-2.246457815170288,-1.603744387626648,-0.006771374493837357,-0.008982962928712368,0.01488727517426014,-175.64,0.07,-0.09,False,,,"{""telemetry"": 0.8, ""graph"": 120.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
5.35,27,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.511701130333385,False,1.1998063325881958,-2.2479937076568604,-1.601015567779541,-0.004848211072385311,-0.006251001264899969,0.012594026513397694,179.16,0.05,-0.06,False,,,"{""telemetry"": 0.9, ""graph"": 124.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
5.546,28,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.514222505678006,False,1.198988676071167,-2.249037981033325,-1.5987865924835205,-0.003479810431599617,-0.0044145528227090836,0.010680125094950199,174.56,0.03,-0.05,False,,,"{""telemetry"": 0.9, ""graph"": 119.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
5.724,29,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.516315067774766,False,1.1984647512435913,-2.2497005462646484,-1.5971095561981201,-0.0025842715986073017,-0.003261238569393754,0.009471923112869263,170.81,0.02,-0.04,False,,,"{""telemetry"": 0.8, ""graph"": 97.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
5.927,30,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.518145101855826,False,1.1980254650115967,-2.2502551078796387,-1.5953871011734009,-0.001830801833420992,-0.002315334277227521,0.008225576020777225,166.97,0.01,-0.03,False,,,"{""telemetry"": 1.2, ""graph"": 99.7}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.126,31,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.519713331325296,False,1.197710394859314,-2.250654935836792,-1.5938714742660522,-0.0012898504501208663,-0.0016470965929329395,0.007119697984308004,163.55,0.01,-0.02,False,,,"{""telemetry"": 0.9, ""graph"": 98.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.361,32,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.521100339306887,False,1.1974942684173584,-2.2509329319000244,-1.592584490776062,-0.0009167523821815848,-0.00118946039583534,0.006299424916505814,160.56,0.0,-0.01,False,,,"{""telemetry"": 0.8, ""graph"": 133.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.54,33,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.522211573727176,False,1.1973425149917603,-2.251131772994995,-1.5914814472198486,-0.000651233596727252,-0.0008647515205666423,0.005525739397853613,157.73,0.0,-0.01,False,,,"{""telemetry"": 0.9, ""graph"": 111.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.726,34,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.523264411031516,False,1.1969079971313477,-2.25111985206604,-1.6005297899246216,-0.018675003200769424,0.007588431239128113,-0.3289197087287903,155.09,-2.58,0.03,False,,,"{""telemetry"": 0.9, ""graph"": 97.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.925,35,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.44176028643567,False,1.1801037788391113,-2.24371600151062,-1.713513970375061,-0.1531372219324112,0.06904616206884384,-0.6932811737060547,152.56,-5.4,0.14,False,,,"{""telemetry"": 0.9, ""graph"": 96.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.133,36,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.301239857257805,False,1.128161072731018,-2.2193703651428223,-1.8660047054290771,-0.3530004024505615,0.16993406414985657,-0.798247754573822,150.23,-6.99,0.17,False,,,"{""telemetry"": 0.9, ""graph"": 103.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.346,37,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,28.13803488579698,False,1.028063178062439,-2.169389486312866,-2.0364692211151123,-0.5766818523406982,0.2965658903121948,-0.8354910612106323,148.02,-7.3,0.08,False,,,"{""telemetry"": 1.1, ""graph"": 115.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.582,38,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,27.968058220450217,False,0.905478835105896,-2.1043267250061035,-2.1900036334991455,-0.7707182765007019,0.41935867071151733,-0.8304135799407959,146.18,-7.37,-0.04,False,,,"{""telemetry"": 0.9, ""graph"": 152.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.744,39,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.788549319033496,False,0.7141344547271729,-1.9961501359939575,-2.3808071613311768,-1.0264344215393066,0.5981504321098328,-0.9137746095657349,143.89,-8.51,0.1,False,,,"{""telemetry"": 1.2, ""graph"": 112.7}",True,2334.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 30.0m hacia Frente (+0°)
- Altitud actual: 0.1m (Cota segura: 10.0m)
- Velocidad horizontal: 1.21 m/s. Inclinacion: pitch=-13.8°, roll=+0.0°.
- Motivo de consulta: bloqueo lateral o corredor cerrado, sin peligro central inmediato.

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no bloqueado por TTC menor a 2.0 segundos.""}",1,photo-20260903T165449.284Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.928,40,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.59397287526525,False,0.5074880719184875,-1.8735880851745605,-2.5237832069396973,-1.1472997665405273,0.6864743232727051,-0.4048921763896942,141.98,0.35,-0.36,False,,,"{""telemetry"": 1.0, ""graph"": 96.9}",True,2334.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 30.0m hacia Frente (+0°)
- Altitud actual: 0.1m (Cota segura: 10.0m)
- Velocidad horizontal: 1.21 m/s. Inclinacion: pitch=-13.8°, roll=+0.0°.
- Motivo de consulta: bloqueo lateral o corredor cerrado, sin peligro central inmediato.

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no bloqueado por TTC menor a 2.0 segundos.""}",1,photo-20260903T165449.284Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.128,41,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.51950090232306,False,0.28727367520332336,-1.7413606643676758,-2.5395567417144775,-1.0425529479980469,0.628057599067688,0.019132083281874657,140.92,6.24,-0.96,False,,,"{""telemetry"": 0.8, ""graph"": 96.3}",True,2334.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 30.0m hacia Frente (+0°)
- Altitud actual: 0.1m (Cota segura: 10.0m)
- Velocidad horizontal: 1.21 m/s. Inclinacion: pitch=-13.8°, roll=+0.0°.
- Motivo de consulta: bloqueo lateral o corredor cerrado, sin peligro central inmediato.

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no bloqueado por TTC menor a 2.0 segundos.""}",1,photo-20260903T165449.284Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.397,42,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.512200153382036,False,0.10081732273101807,-1.628852128982544,-2.5392653942108154,-0.8393775224685669,0.507057785987854,-0.006483906880021095,140.45,6.8,-1.02,False,,,"{""telemetry"": 0.8, ""graph"": 165.2}",True,2334.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 30.0m hacia Frente (+0°)
- Altitud actual: 0.1m (Cota segura: 10.0m)
- Velocidad horizontal: 1.21 m/s. Inclinacion: pitch=-13.8°, roll=+0.0°.
- Motivo de consulta: bloqueo lateral o corredor cerrado, sin peligro central inmediato.

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no bloqueado por TTC menor a 2.0 segundos.""}",1,photo-20260903T165449.284Z.png,0.0,,0.115,False,0.0,,0.115,False,0.0,,0.115,False
8.599,43,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.505069389903028,False,-0.05042749270796776,-1.5374540090560913,-2.536715030670166,-0.6533024907112122,0.39485037326812744,0.08369995653629303,141.07,5.83,-0.8,False,,,"{""telemetry"": 0.9, ""graph"": 166.2}",True,2334.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 30.0m hacia Frente (+0°)
- Altitud actual: 0.1m (Cota segura: 10.0m)
- Velocidad horizontal: 1.21 m/s. Inclinacion: pitch=-13.8°, roll=+0.0°.
- Motivo de consulta: bloqueo lateral o corredor cerrado, sin peligro central inmediato.

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no bloqueado por TTC menor a 2.0 segundos.""}",1,photo-20260903T165449.284Z.png,0.0,,0.087,False,0.0,,0.087,False,0.0,,0.087,False
8.758,44,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.515070321787046,False,-0.17822694778442383,-1.4602535963058472,-2.5223782062530518,-0.47375065088272095,0.2858583629131317,0.019076216965913773,155.51,4.48,0.54,False,,,"{""telemetry"": 0.7, ""graph"": 125.6}",True,2334.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 30.0m hacia Frente (+0°)
- Altitud actual: 0.1m (Cota segura: 10.0m)
- Velocidad horizontal: 1.21 m/s. Inclinacion: pitch=-13.8°, roll=+0.0°.
- Motivo de consulta: bloqueo lateral o corredor cerrado, sin peligro central inmediato.

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no bloqueado por TTC menor a 2.0 segundos.""}",1,photo-20260903T165449.284Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.923,45,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.51769034534649,False,-0.2479681521654129,-1.4182307720184326,-2.5192253589630127,-0.3753361105918884,0.22573572397232056,0.021322986111044884,173.21,3.3,1.52,False,,,"{""telemetry"": 0.9, ""graph"": 90.3}",True,2334.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 30.0m hacia Frente (+0°)
- Altitud actual: 0.1m (Cota segura: 10.0m)
- Velocidad horizontal: 1.21 m/s. Inclinacion: pitch=-13.8°, roll=+0.0°.
- Motivo de consulta: bloqueo lateral o corredor cerrado, sin peligro central inmediato.

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no bloqueado por TTC menor a 2.0 segundos.""}",1,photo-20260903T165449.284Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.142,46,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.520518765371005,False,-0.31861555576324463,-1.3758851289749146,-2.513979911804199,-0.27491214871406555,0.16403917968273163,0.025638900697231293,-159.12,1.63,2.12,False,,,"{""telemetry"": 1.2, ""graph"": 109.0}",True,2334.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 30.0m hacia Frente (+0°)
- Altitud actual: 0.1m (Cota segura: 10.0m)
- Velocidad horizontal: 1.21 m/s. Inclinacion: pitch=-13.8°, roll=+0.0°.
- Motivo de consulta: bloqueo lateral o corredor cerrado, sin peligro central inmediato.

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no bloqueado por TTC menor a 2.0 segundos.""}",1,photo-20260903T165449.284Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
